 
                                                                                                                                                                                                                                                                
 
gvkey     datadate     fyear    cik
187128    20151231      2015    0001518832
187148    20151231      2015    0001518621
187148    20151231      2015    0001518621
187164    20151231      2015    0001518715
187164    20151231      2015    0001518715
187169    20151231      2015    0001137091
187215    20151231      2015    0001512077
187252    20151231      2015    0001476651
187252    20151231      2015    0001476651
187253    20151231      2015    0001519401
187253    20151231      2015    0001519401
187285    20150831      2015    0000767884
187363    20151231      2015    0001490281
187375    20151231      2015    0001512074
187406    20151231      2015    0001514991
187434    20151231      2015    0001340127
187450    20151231      2015    0001463101
187462    20150630      2015    0001511737
187483    20151231      2015    0001513363
187490    20151231      2015    0001364962
187491    20151231      2015    0001403528
187549    20151231      2015    0001479750
187549    20151231      2015    0001479750
187550    20151231      2015    0001145986
187551    20151231      2015    0001519061
187575    20160131      2015    0001524025
187576    20151231      2015    0001439404
187596    20150630      2015    0001514743
187596    20150630      2015    0001514743
187607    20151231      2015    0001180079
187631    20151231      2015    0001274792
187653    20151231      2015    0001415336
187677    20151231      2015    0000931059
187687    20151231      2015    0001301031
187690    20151231      2015    0001360604
187692    20151231      2015    0001463258
187696    20151231      2015    0001443669
187697    20151231      2015    0001352010
187698    20151231      2015    0001509589
187709    20151231      2015    0001525287
187714    20150930      2015    0001378718
187720    20151231      2015    0001105533
187721    20151231      2015    0001522327
187721    20151231      2015    0001522327
187722    20151231      2015    0001311241
187737    20151231      2015    0001526796
187739    20151231      2015    0001129260
187740    20150930      2015    0001493594
187766    20151231      2015    0001525221
187773    20160131      2015    0000890264
187774    20151231      2015    0001525998
187775    20151231      2015    0001524931
187810    20151231      2015    0001527709
187812    20151231      2015    0001520006
187814    20151231      2015    0001527622
187833    20151231      2015    0001534992
187959    20151231      2015    0001313275
187961    20151231      2015    0001528129
187969    20151231      2015    0001462633
188155    20151231      2015    0001491778
188157    20160430      2015    0001330421
188255    20151231      2015    0001519751
188355    20151231      2015    0001307579
188663    20151231      2015    0001528837
188855    20151231      2015    0001117733
188856    20160430      2015    0001528930
189459    20151231      2015    0001527166
189462    20151231      2015    0001627487
189491    20151231      2015    0001524472
189516    20151231      2015    0001529377
189516    20151231      2015    0001529377
189517    20151231      2015    0001529864
189517    20151231      2015    0001529864
189567    20151231      2015    0001524223
189757    20151231      2015    0001083220
189860    20151231      2015    0001522420
189860    20151231      2015    0001522420
190355    20151231      2015    0000805928
190455    20150731      2015    0001528396
190567    20151231      2015    0001520300
190567    20151231      2015    0001520300
190580    20151231      2015              
190590    20151231      2015    0001528356
190856    20151231      2015    0001430306
190957    20151231      2015    0001532930
190959    20151231      2015    0001520744
190963    20151231      2015    0001475841
190963    20151231      2015    0001475841
191255    20151231      2015    0001524358
192255    20151231      2015    0001520697
192458    20151231      2015    0001360683
192458    20151231      2015    0001360683
193855    20151231      2015    0001526952
193855    20151231      2015    0001526952
194255    20151231      2015    0001526119
194256    20151231      2015    0001527541
194755    20151231      2015    0001521847
194956    20151231      2015    0001533932
196055    20151231      2015    0001466301
196159    20151231      2015    0001534504
196160    20151231      2015    0001534287
196268    20151231      2015    0001345016
196269    20151231      2015    0001429260
196355    20151231      2015    0001408278
197559    20151231      2015    0001237746
198058    20160331      2015    0001530721
199356    20151231      2015    0001526520
199757    20151231      2015    0001444706
210032    20150630      2015              
212340    20151231      2015    0000936402
233491    20151231      2015    0001325702
238157    20151231      2015    0001314475
252614    20151231      2015    0001021604
